case_id,region,event_id,start_hour_idx,end_hour_idx,duration_h,n_hours_above_eps,weather_year,calendar_year,month,season,start_hour_local,start_hour_et_fixed,total_eue_mwh,peak_eue_mwh,dr_energy_mwh,dr_shortfall_mwh,max_concurrent_regions,is_multiregion
baseline,p124,baseline|p124|18,13729,13733,5,5,2008,2008,7,summer,20,20,2.011,0.562,0.0,0.0,1,False
baseline,p124,baseline|p124|19,13797,13800,4,4,2008,2008,7,summer,16,16,2.605,0.943,0.0,0.0,1,False
baseline,p124,baseline|p124|20,13985,13987,3,3,2008,2008,8,summer,12,12,2.123,1.092,0.0,0.0,1,False
baseline,p124,baseline|p124|21,14664,14664,1,1,2008,2008,9,fall,19,19,0.17,0.17,0.0,0.0,1,False
baseline,p124,baseline|p124|22,14785,14790,6,6,2008,2008,9,fall,20,20,3.6119999999999997,0.961,0.0,0.0,1,False
baseline,p124,baseline|p124|23,15315,15318,4,4,2008,2008,9,fall,22,22,1.273,0.518,0.0,0.0,1,False
baseline,p124,baseline|p124|24,15322,15323,2,2,2008,2008,9,fall,5,5,0.277,0.162,0.0,0.0,1,False
baseline,p124,baseline|p124|25,16987,16989,3,3,2008,2008,12,winter,14,14,8.478000000000002,4.291,0.0,0.0,1,False
baseline,p124,baseline|p124|26,17115,17119,5,5,2008,2008,12,winter,22,22,5.6690000000000005,2.845,0.0,0.0,1,False
baseline,p124,baseline|p124|27,17233,17236,4,3,2008,2008,12,winter,20,20,1.0350000000000001,0.353,0.0,0.0,1,False
baseline,p124,baseline|p124|28,17808,17810,3,3,2009,2009,1,winter,19,19,2.1959999999999997,0.869,0.0,0.0,1,False
baseline,p124,baseline|p124|29,18218,18225,8,8,2009,2009,1,winter,21,21,27.16,8.168,0.0,0.0,1,False
baseline,p124,baseline|p124|30,19037,19038,2,2,2009,2009,3,spring,0,0,1.002,0.707,0.0,0.0,1,False
baseline,p124,baseline|p124|31,21455,21458,4,4,2009,2009,6,summer,18,18,0.8900000000000001,0.292,0.0,0.0,1,False
baseline,p124,baseline|p124|32,21671,21673,3,3,2009,2009,6,summer,18,18,0.886,0.354,0.0,0.0,1,False
baseline,p124,baseline|p124|33,21693,21693,1,1,2009,2009,6,summer,16,16,0.582,0.582,0.0,0.0,1,False
baseline,p124,baseline|p124|34,22011,22013,3,3,2009,2009,7,summer,22,22,0.9740000000000001,0.56,0.0,0.0,1,False
baseline,p124,baseline|p124|35,22679,22687,9,8,2009,2009,8,summer,18,18,5.25,1.166,0.0,0.0,1,False
baseline,p124,baseline|p124|36,22914,22921,8,8,2009,2009,8,summer,13,13,6.4239999999999995,1.493,0.0,0.0,1,False
baseline,p124,baseline|p124|37,22986,22999,14,14,2009,2009,8,summer,13,13,25.115,3.816,0.0,0.0,1,False
baseline,p124,baseline|p124|38,23002,23010,9,9,2009,2009,8,summer,5,5,10.553,5.235,0.0,0.0,1,False
baseline,p124,baseline|p124|39,23181,23188,8,8,2009,2009,8,summer,16,16,7.701999999999999,2.443,0.0,0.0,1,False
baseline,p124,baseline|p124|40,23327,23327,1,1,2009,2009,8,summer,18,18,0.222,0.222,0.0,0.0,1,False
baseline,p124,baseline|p124|41,24912,24918,7,7,2009,2009,11,fall,19,19,3.7089999999999996,1.027,0.0,0.0,1,False
baseline,p124,baseline|p124|42,25011,25014,4,4,2009,2009,11,fall,22,22,0.855,0.342,0.0,0.0,1,False
baseline,p124,baseline|p124|43,25049,25050,2,2,2009,2009,11,fall,12,12,0.47900000000000004,0.341,0.0,0.0,1,False
baseline,p124,baseline|p124|44,25691,25691,1,1,2009,2009,12,winter,6,6,0.133,0.133,0.0,0.0,1,False
baseline,p124,baseline|p124|45,26268,26277,10,9,2009,2009,12,winter,7,7,7.622999999999999,1.97,0.0,0.0,1,False
baseline,p124,baseline|p124|46,26661,26666,6,6,2010,2010,1,winter,16,16,3.497,0.725,0.0,0.0,1,False
baseline,p124,baseline|p124|47,27053,27055,3,3,2010,2010,2,winter,0,0,2.649,1.551,0.0,0.0,1,False
baseline,p124,baseline|p124|48,30410,30414,5,4,2010,2010,6,summer,21,21,1.201,0.667,0.0,0.0,1,False
baseline,p124,baseline|p124|49,31247,31253,7,7,2010,2010,7,summer,18,18,6.918,1.381,0.0,0.0,1,False
baseline,p124,baseline|p124|50,31561,31565,5,5,2010,2010,8,summer,20,20,3.528,0.999,0.0,0.0,1,False
baseline,p124,baseline|p124|51,31573,31573,1,1,2010,2010,8,summer,8,8,0.104,0.104,0.0,0.0,1,False
baseline,p124,baseline|p124|52,31576,31579,4,4,2010,2010,8,summer,11,11,2.1270000000000002,0.771,0.0,0.0,1,False
baseline,p124,baseline|p124|53,31627,31637,11,11,2010,2010,8,summer,14,14,45.486999999999995,7.859,0.0,0.0,1,False
baseline,p124,baseline|p124|54,31818,31823,6,6,2010,2010,8,summer,13,13,9.148,3.709,0.0,0.0,1,False
baseline,p124,baseline|p124|55,31827,31829,3,3,2010,2010,8,summer,22,22,2.877,1.424,0.0,0.0,1,False
baseline,p124,baseline|p124|56,31838,31856,19,19,2010,2010,8,summer,9,9,52.083,6.592,0.0,0.0,1,False
baseline,p124,baseline|p124|57,32084,32093,10,10,2010,2010,8,summer,15,15,22.124000000000002,3.605,0.0,0.0,1,False
baseline,p124,baseline|p124|58,32107,32113,7,7,2010,2010,8,summer,14,14,6.575999999999999,1.319,0.0,0.0,1,False
baseline,p124,baseline|p124|59,34526,34539,14,14,2010,2010,12,winter,9,9,92.30600000000001,10.225,0.0,0.0,1,False
baseline,p124,baseline|p124|60,35006,35013,8,8,2010,2010,12,winter,9,9,17.455,4.145,0.0,0.0,1,False
baseline,p124,baseline|p124|61,35161,35162,2,2,2011,2011,1,winter,20,20,0.219,0.112,0.0,0.0,1,False
baseline,p124,baseline|p124|62,35184,35187,4,4,2011,2011,1,winter,19,19,1.588,0.652,0.0,0.0,1,False
baseline,p124,baseline|p124|63,35212,35214,3,3,2011,2011,1,winter,23,23,1.093,0.404,0.0,0.0,1,False
baseline,p124,baseline|p124|64,35607,35626,20,18,2011,2011,1,winter,10,10,105.072,15.286,0.0,0.0,1,False
baseline,p124,baseline|p124|65,35630,35635,6,6,2011,2011,1,winter,9,9,37.656000000000006,11.712,0.0,0.0,1,False
baseline,p124,baseline|p124|66,35691,35694,4,4,2011,2011,1,winter,22,22,2.276,0.729,0.0,0.0,1,False
baseline,p124,baseline|p124|67,35871,35876,6,6,2011,2011,2,winter,10,10,18.051,5.446,0.0,0.0,1,False
baseline,p124,baseline|p124|68,35928,35935,8,8,2011,2011,2,winter,19,19,8.352,3.864,0.0,0.0,1,False
baseline,p124,baseline|p124|69,36030,36031,2,2,2011,2011,2,winter,1,1,1.63,0.972,0.0,0.0,1,False
baseline,p124,baseline|p124|70,36042,36045,4,4,2011,2011,2,winter,13,13,6.952999999999999,3.598,0.0,0.0,1,False
baseline,p124,baseline|p124|71,36338,36342,5,5,2011,2011,2,winter,21,21,6.855,3.246,0.0,0.0,1,False
baseline,p124,baseline|p124|72,38810,38810,1,1,2011,2011,6,summer,21,21,0.107,0.107,0.0,0.0,1,False
baseline,p124,baseline|p124|73,39604,39604,1,1,2011,2011,7,summer,23,23,0.146,0.146,0.0,0.0,1,False
baseline,p124,baseline|p124|74,39617,39620,4,4,2011,2011,7,summer,12,12,1.859,0.559,0.0,0.0,1,False
baseline,p124,baseline|p124|75,39748,39748,1,1,2011,2011,7,summer,23,23,0.192,0.192,0.0,0.0,1,False
baseline,p124,baseline|p124|76,40029,40030,2,2,2011,2011,7,summer,16,16,0.65,0.421,0.0,0.0,1,False
baseline,p124,baseline|p124|77,40033,40040,8,7,2011,2011,7,summer,20,20,3.309,0.972,0.0,0.0,1,False
baseline,p124,baseline|p124|78,40102,40115,14,13,2011,2011,7,summer,17,17,28.265,3.918,0.0,0.0,1,False
baseline,p124,baseline|p124|79,41486,41490,5,5,2011,2011,9,fall,9,9,1.3940000000000001,0.517,0.0,0.0,1,False
baseline,p124,baseline|p124|80,42391,42391,1,1,2011,2011,11,fall,2,2,0.167,0.167,0.0,0.0,1,False
baseline,p124,baseline|p124|81,42768,42773,6,6,2011,2011,11,fall,19,19,4.388000000000001,1.272,0.0,0.0,1,False
baseline,p124,baseline|p124|82,44045,44045,1,1,2012,2012,1,winter,0,0,0.113,0.113,0.0,0.0,1,False
baseline,p124,baseline|p124|83,44398,44405,8,7,2012,2012,1,winter,17,17,7.816000000000001,3.477,0.0,0.0,1,False
baseline,p124,baseline|p124|84,44620,44621,2,2,2012,2012,2,winter,23,23,0.778,0.447,0.0,0.0,1,False
baseline,p124,baseline|p124|85,44634,44634,1,1,2012,2012,2,winter,13,13,0.268,0.268,0.0,0.0,1,False
baseline,p124,baseline|p124|86,46780,46780,1,1,2012,2012,5,spring,23,23,0.214,0.214,0.0,0.0,1,False
baseline,p124,baseline|p124|87,47874,47876,3,3,2012,2012,6,summer,13,13,1.0739999999999998,0.427,0.0,0.0,1,False
baseline,p124,baseline|p124|88,48214,48216,3,3,2012,2012,7,summer,17,17,2.918,1.496,0.0,0.0,1,False
baseline,p124,baseline|p124|89,48308,48310,3,3,2012,2012,7,summer,15,15,8.254999999999999,4.027,0.0,0.0,1,False
baseline,p124,baseline|p124|90,48697,48700,4,4,2012,2012,7,summer,20,20,1.36,0.523,0.0,0.0,1,False
baseline,p124,baseline|p124|91,49408,49418,11,11,2012,2012,8,summer,11,11,9.621,1.611,0.0,0.0,1,False
baseline,p124,baseline|p124|92,51847,51847,1,1,2012,2012,11,fall,2,2,0.186,0.186,0.0,0.0,1,False
baseline,p124,baseline|p124|93,51857,51873,17,17,2012,2012,11,fall,12,12,28.09,3.557,0.0,0.0,1,False
baseline,p124,baseline|p124|94,51984,51995,12,12,2012,2012,12,winter,19,19,32.388000000000005,5.493,0.0,0.0,1,False
baseline,p124,baseline|p124|95,52192,52192,1,1,2012,2012,12,winter,11,11,0.218,0.218,0.0,0.0,1,False
baseline,p124,baseline|p124|96,52511,52515,5,5,2012,2012,12,winter,18,18,4.58,2.191,0.0,0.0,1,False
baseline,p124,baseline|p124|97,52730,52735,6,6,2013,2013,1,winter,21,21,21.839,7.148,0.0,0.0,1,False
baseline,p124,baseline|p124|98,52742,52744,3,3,2013,2013,1,winter,9,9,1.2469999999999999,0.448,0.0,0.0,1,False
baseline,p124,baseline|p124|99,52850,52850,1,1,2013,2013,1,winter,21,21,0.103,0.103,0.0,0.0,1,False
baseline,p124,baseline|p124|100,53210,53214,5,5,2013,2013,1,winter,21,21,8.889,4.186,0.0,0.0,1,False
baseline,p124,baseline|p124|101,57285,57294,10,10,2013,2013,7,summer,16,16,27.297,5.651,0.0,0.0,1,False
baseline,p124,baseline|p124|102,57298,57311,14,14,2013,2013,7,summer,5,5,78.461,14.813,0.0,0.0,2,True
baseline,p124,baseline|p124|103,57927,57930,4,4,2013,2013,8,summer,10,10,1.56,0.698,0.0,0.0,1,False
baseline,p124,baseline|p124|104,58098,58100,3,3,2013,2013,8,summer,13,13,0.845,0.326,0.0,0.0,1,False
baseline,p124,baseline|p124|105,58118,58140,23,22,2013,2013,8,summer,9,9,18.978999999999996,3.183,0.0,0.0,1,False
baseline,p124,baseline|p124|106,58851,58853,3,3,2013,2013,9,fall,22,22,0.9309999999999999,0.406,0.0,0.0,1,False
baseline,p124,baseline|p124|107,60598,60607,10,10,2013,2013,11,fall,17,17,35.656,9.031,0.0,0.0,1,False
baseline,p124,baseline|p124|108,60894,60897,4,4,2013,2013,12,winter,1,1,1.8,0.637,0.0,0.0,1,False
baseline,p124,baseline|p124|109,60957,60959,3,3,2013,2013,12,winter,16,16,1.9540000000000002,0.754,0.0,0.0,1,False
baseline,p124,baseline|p124|110,61175,61180,6,6,2013,2013,12,winter,18,18,13.635000000000002,5.506,0.0,0.0,1,False
baseline,p124,baseline|p124|111,62398,62401,4,4,2016,2014,2,winter,17,17,16.027,8.252,0.0,0.0,1,False
baseline,p124,baseline|p124|112,62404,62404,1,1,2016,2014,2,winter,23,23,0.389,0.389,0.0,0.0,1,False
baseline,p124,baseline|p124|113,62879,62881,3,3,2016,2014,3,spring,18,18,0.751,0.358,0.0,0.0,1,False
baseline,p124,baseline|p124|114,66166,66171,6,6,2016,2014,7,summer,17,17,4.594,2.064,0.0,0.0,1,False
baseline,p124,baseline|p124|115,66309,66313,5,5,2016,2014,7,summer,16,16,20.433999999999997,6.223,0.0,0.0,1,False
baseline,p124,baseline|p124|116,66333,66339,7,7,2016,2014,7,summer,16,16,34.845000000000006,8.557,0.0,0.0,1,False
baseline,p124,baseline|p124|117,66916,66917,2,2,2016,2014,8,summer,23,23,0.528,0.289,0.0,0.0,1,False
baseline,p124,baseline|p124|118,68658,68670,13,13,2016,2014,10,fall,13,13,10.513,1.876,0.0,0.0,1,False
baseline,p124,baseline|p124|119,68963,68963,1,1,2016,2014,11,fall,6,6,0.185,0.185,0.0,0.0,1,False
baseline,p124,baseline|p124|120,69738,69739,2,2,2016,2014,12,winter,13,13,1.669,1.332,0.0,0.0,1,False
baseline,p124,baseline|p124|121,69910,69910,1,1,2016,2014,12,winter,17,17,0.154,0.154,0.0,0.0,1,False
baseline,p124,baseline|p124|122,70289,70308,20,20,2017,2015,1,winter,12,12,619.242,56.56,0.0,0.0,2,True
baseline,p124,baseline|p124|123,70464,70472,9,9,2017,2015,1,winter,19,19,11.229,3.393,0.0,0.0,1,False
baseline,p124,baseline|p124|124,70537,70545,9,9,2017,2015,1,winter,20,20,19.827999999999996,4.12,0.0,0.0,1,False
baseline,p124,baseline|p124|125,70839,70845,7,7,2017,2015,1,winter,10,10,11.867,4.965,0.0,0.0,1,False
baseline,p124,baseline|p124|126,75409,75413,5,5,2017,2015,8,summer,20,20,3.35,0.859,0.0,0.0,1,False
baseline,p124,baseline|p124|127,75481,75485,5,5,2017,2015,8,summer,20,20,3.6529999999999996,0.904,0.0,0.0,1,False
baseline,p124,baseline|p124|128,75549,75552,4,4,2017,2015,8,summer,16,16,8.635,5.105,0.0,0.0,1,False
baseline,p124,baseline|p124|129,75556,75560,5,5,2017,2015,8,summer,23,23,3.128,1.177,0.0,0.0,1,False
baseline,p124,baseline|p124|130,75649,75653,5,5,2017,2015,8,summer,20,20,3.194,1.077,0.0,0.0,1,False
baseline,p124,baseline|p124|131,76269,76277,9,9,2017,2015,9,fall,16,16,15.795000000000002,2.583,0.0,0.0,1,False
baseline,p124,baseline|p124|132,77066,77070,5,5,2017,2015,10,fall,21,21,2.293,0.59,0.0,0.0,1,False
baseline,p124,baseline|p124|133,77644,77666,23,23,2017,2015,11,fall,23,23,60.66,5.161,0.0,0.0,1,False
baseline,p124,baseline|p124|134,77952,77956,5,5,2017,2015,11,fall,19,19,4.249,1.765,0.0,0.0,1,False
baseline,p124,baseline|p124|135,78031,78031,1,1,2017,2015,11,fall,2,2,0.389,0.389,0.0,0.0,1,False
baseline,p124,baseline|p124|136,78262,78269,8,7,2017,2015,12,winter,17,17,7.34,2.112,0.0,0.0,1,False
baseline,p124,baseline|p124|137,78273,78273,1,1,2017,2015,12,winter,4,4,0.268,0.268,0.0,0.0,1,False
baseline,p124,baseline|p124|138,78726,78732,7,6,2017,2015,12,winter,1,1,2.248,0.784,0.0,0.0,1,False
baseline,p124,baseline|p124|139,83400,83404,5,5,2018,2016,7,summer,19,19,3.464,1.112,0.0,0.0,1,False
baseline,p124,baseline|p124|140,83641,83645,5,5,2018,2016,7,summer,20,20,2.714,0.694,0.0,0.0,1,False
baseline,p124,baseline|p124|141,84742,84750,9,9,2018,2016,8,summer,17,17,5.966,1.352,0.0,0.0,1,False
baseline,p124,baseline|p124|142,84757,84773,17,17,2018,2016,9,fall,8,8,72.95400000000001,8.698,0.0,0.0,2,True
baseline,p124,baseline|p124|143,84781,84798,18,18,2018,2016,9,fall,8,8,88.377,9.963,0.0,0.0,1,False
baseline,p124,baseline|p124|144,84806,84813,8,8,2018,2016,9,fall,9,9,17.439,6.381,0.0,0.0,2,True
baseline,p124,baseline|p124|145,85373,85373,1,1,2018,2016,9,fall,0,0,0.129,0.129,0.0,0.0,1,False
baseline,p124,baseline|p124|146,85463,85469,7,7,2018,2016,9,fall,18,18,3.742,1.261,0.0,0.0,1,False
baseline,p124,baseline|p124|147,86400,86405,6,6,2018,2016,11,fall,19,19,12.204999999999998,3.774,0.0,0.0,1,False
baseline,p124,baseline|p124|148,87295,87300,6,6,2018,2016,12,winter,2,2,1.8259999999999998,0.574,0.0,0.0,1,False
baseline,p124,baseline|p124|149,87481,87487,7,7,2018,2016,12,winter,20,20,11.146999999999998,4.712,0.0,0.0,1,False
baseline,p124,baseline|p124|150,88352,88354,3,3,2019,2017,1,winter,3,3,0.817,0.354,0.0,0.0,5,True
baseline,p124,baseline|p124|151,88581,88585,5,5,2019,2017,2,winter,16,16,5.82,2.857,0.0,0.0,1,False
baseline,p124,baseline|p124|152,88799,88801,3,3,2019,2017,2,winter,18,18,2.061,1.087,0.0,0.0,1,False
baseline,p124,baseline|p124|153,91967,91968,2,2,2019,2017,6,summer,18,18,1.025,0.68,0.0,0.0,1,False
baseline,p124,baseline|p124|154,92160,92165,6,6,2019,2017,7,summer,19,19,5.3919999999999995,1.815,0.0,0.0,1,False
baseline,p124,baseline|p124|155,92592,92596,5,5,2019,2017,7,summer,19,19,2.7110000000000003,0.684,0.0,0.0,1,False
baseline,p124,baseline|p124|156,92710,92718,9,9,2019,2017,7,summer,17,17,24.926,4.568,0.0,0.0,1,False
baseline,p124,baseline|p124|157,92759,92765,7,7,2019,2017,7,summer,18,18,5.754,1.317,0.0,0.0,1,False
baseline,p124,baseline|p124|158,92800,92800,1,1,2019,2017,8,summer,11,11,0.253,0.253,0.0,0.0,1,False
baseline,p124,baseline|p124|159,92804,92806,3,3,2019,2017,8,summer,15,15,1.565,0.678,0.0,0.0,1,False
baseline,p124,baseline|p124|160,92953,92957,5,5,2019,2017,8,summer,20,20,1.836,0.527,0.0,0.0,1,False
baseline,p124,baseline|p124|161,93786,93797,12,12,2019,2017,9,fall,13,13,22.433000000000003,3.063,0.0,0.0,1,False
baseline,p124,baseline|p124|162,94220,94220,1,1,2019,2017,9,fall,15,15,0.111,0.111,0.0,0.0,1,False
baseline,p124,baseline|p124|163,95044,95046,3,3,2019,2017,11,fall,23,23,0.907,0.359,0.0,0.0,1,False
baseline,p124,baseline|p124|164,95111,95115,5,5,2019,2017,11,fall,18,18,3.014,0.678,0.0,0.0,1,False
baseline,p124,baseline|p124|165,95212,95220,9,9,2019,2017,11,fall,23,23,17.26,4.715,0.0,0.0,1,False
baseline,p124,baseline|p124|166,95617,95619,3,3,2019,2017,11,fall,20,20,0.9259999999999999,0.326,0.0,0.0,1,False
baseline,p124,baseline|p124|167,96139,96161,23,23,2019,2017,12,winter,14,14,87.50200000000001,6.964,0.0,0.0,1,False
baseline,p124,baseline|p124|168,96217,96223,7,7,2019,2017,12,winter,20,20,8.832,3.489,0.0,0.0,1,False
baseline,p124,baseline|p124|169,96289,96294,6,5,2019,2017,12,winter,20,20,0.742,0.198,0.0,0.0,1,False
baseline,p124,baseline|p124|170,96778,96778,1,1,2020,2018,1,winter,5,5,0.385,0.385,0.0,0.0,1,False
baseline,p124,baseline|p124|171,97462,97463,2,2,2020,2018,2,winter,17,17,1.002,0.614,0.0,0.0,1,False
baseline,p124,baseline|p124|172,103824,103826,3,3,2020,2018,11,fall,19,19,1.4780000000000002,0.546,0.0,0.0,1,False
baseline,p124,baseline|p124|173,103846,103848,3,3,2020,2018,11,fall,17,17,0.7889999999999999,0.291,0.0,0.0,1,False
baseline,p124,baseline|p124|174,103851,103854,4,4,2020,2018,11,fall,22,22,0.646,0.182,0.0,0.0,1,False
baseline,p124,baseline|p124|175,103871,103878,8,8,2020,2018,11,fall,18,18,2.088,0.475,0.0,0.0,1,False
baseline,p124,baseline|p124|176,104255,104259,5,5,2020,2018,11,fall,18,18,2.829,1.154,0.0,0.0,1,False
baseline,p124,baseline|p124|177,104638,104641,4,4,2020,2018,12,winter,17,17,1.616,0.738,0.0,0.0,1,False
baseline,p124,baseline|p124|178,104849,104855,7,7,2020,2018,12,winter,12,12,24.374000000000002,6.312,0.0,0.0,1,False
baseline,p124,baseline|p124|179,104861,104871,11,11,2020,2018,12,winter,0,0,37.422999999999995,6.838,0.0,0.0,1,False
baseline,p124,baseline|p124|180,104875,104875,1,1,2020,2018,12,winter,14,14,0.494,0.494,0.0,0.0,1,False
baseline,p124,baseline|p124|181,105360,105368,9,9,2021,2019,1,winter,19,19,23.250999999999998,5.397,0.0,0.0,1,False
baseline,p124,baseline|p124|182,105458,105460,3,3,2021,2019,1,winter,21,21,0.7790000000000001,0.309,0.0,0.0,1,False
baseline,p124,baseline|p124|183,105708,105711,4,4,2021,2019,1,winter,7,7,3.75,1.532,0.0,0.0,1,False
baseline,p124,baseline|p124|184,105846,105846,1,1,2021,2019,1,winter,1,1,0.314,0.314,0.0,0.0,1,False
baseline,p124,baseline|p124|185,106367,106368,2,2,2021,2019,2,winter,18,18,0.981,0.767,0.0,0.0,1,False
baseline,p124,baseline|p124|186,109921,109925,5,5,2021,2019,7,summer,20,20,2.988,0.809,0.0,0.0,1,False
baseline,p124,baseline|p124|187,109934,109941,8,8,2021,2019,7,summer,9,9,26.526999999999997,7.879,0.0,0.0,1,False
baseline,p124,baseline|p124|188,109993,109996,4,3,2021,2019,7,summer,20,20,0.994,0.52,0.0,0.0,1,False
baseline,p124,baseline|p124|189,110015,110021,7,7,2021,2019,7,summer,18,18,6.55,2.193,0.0,0.0,1,False
baseline,p124,baseline|p124|190,110399,110405,7,7,2021,2019,8,summer,18,18,8.280999999999999,2.287,0.0,0.0,1,False
baseline,p124,baseline|p124|191,110812,110813,2,2,2021,2019,8,summer,23,23,0.387,0.205,0.0,0.0,1,False
baseline,p124,baseline|p124|192,110829,110829,1,1,2021,2019,8,summer,16,16,0.362,0.362,0.0,0.0,1,False
baseline,p124,baseline|p124|193,110948,110948,1,1,2021,2019,8,summer,15,15,0.488,0.488,0.0,0.0,1,False
baseline,p124,baseline|p124|194,113349,113351,3,3,2021,2019,12,winter,16,16,3.502,1.93,0.0,0.0,1,False
baseline,p124,baseline|p124|195,113615,113621,7,7,2021,2019,12,winter,18,18,14.035,5.875,0.0,0.0,1,False
baseline,p124,baseline|p124|196,114145,114145,1,1,2022,2020,1,winter,20,20,0.557,0.557,0.0,0.0,1,False
baseline,p124,baseline|p124|197,114531,114535,5,5,2022,2020,1,winter,22,22,6.843999999999999,4.499,0.0,0.0,1,False
baseline,p124,baseline|p124|198,118082,118084,3,3,2022,2020,6,summer,21,21,1.451,0.553,0.0,0.0,1,False
baseline,p124,baseline|p124|199,120676,120677,2,2,2022,2020,10,fall,23,23,0.694,0.453,0.0,0.0,1,False
baseline,p124,baseline|p124|200,120695,120700,6,6,2022,2020,10,fall,18,18,0.893,0.181,0.0,0.0,1,False
baseline,p124,baseline|p124|201,122514,122520,7,7,2022,2020,12,winter,13,13,50.117000000000004,14.06,0.0,0.0,1,False
baseline,p124,baseline|p124|202,122523,122525,3,3,2022,2020,12,winter,22,22,4.8100000000000005,4.11,0.0,0.0,1,False
baseline,p124,baseline|p124|203,123146,123148,3,3,2023,2021,1,winter,21,21,1.193,0.635,0.0,0.0,1,False
baseline,p124,baseline|p124|204,123216,123219,4,4,2023,2021,1,winter,19,19,1.7340000000000002,0.802,0.0,0.0,1,False
baseline,p124,baseline|p124|205,127155,127157,3,3,2023,2021,7,summer,22,22,1.3659999999999999,0.658,0.0,0.0,1,False
baseline,p124,baseline|p124|206,127512,127512,1,1,2023,2021,7,summer,19,19,0.325,0.325,0.0,0.0,1,False
baseline,p124,baseline|p124|207,127778,127781,4,4,2023,2021,7,summer,21,21,1.649,0.555,0.0,0.0,1,False
baseline,p124,baseline|p124|208,127851,127853,3,3,2023,2021,8,summer,22,22,0.8929999999999999,0.412,0.0,0.0,1,False
baseline,p124,baseline|p124|209,128112,128115,4,4,2023,2021,8,summer,19,19,2.303,0.985,0.0,0.0,1,False
baseline,p124,baseline|p124|210,128280,128291,12,11,2023,2021,8,summer,19,19,7.4590000000000005,1.158,0.0,0.0,1,False
baseline,p124,baseline|p124|211,128588,128591,4,4,2023,2021,9,fall,15,15,12.782,5.004,0.0,0.0,2,True
baseline,p124,baseline|p124|212,129984,129988,5,5,2023,2021,10,fall,19,19,7.803999999999999,3.252,0.0,0.0,1,False
baseline,p124,baseline|p124|213,130290,130292,3,3,2023,2021,11,fall,13,13,1.033,0.411,0.0,0.0,1,False
baseline,p124,baseline|p124|214,131172,131172,1,1,2023,2021,12,winter,7,7,0.103,0.103,0.0,0.0,1,False
baseline,p124,baseline|p124|215,131175,131191,17,17,2023,2021,12,winter,10,10,59.298,8.171,0.0,0.0,1,False
baseline,p124,baseline|p124|216,131198,131215,18,18,2023,2021,12,winter,9,9,50.94800000000001,5.253,0.0,0.0,1,False
baseline,p124,baseline|p124|217,131224,131225,2,2,2023,2021,12,winter,11,11,0.314,0.205,0.0,0.0,1,False
baseline,p99,baseline|p99|0,5250,5250,1,1,2007,2007,8,summer,13,13,3.135,3.135,0.0,0.0,1,False
baseline,p99,baseline|p99|1,5274,5274,1,1,2007,2007,8,summer,13,13,3.091,3.091,0.0,0.0,1,False
